Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase,CLTV,Total Service,CLTV per Purchase,Cluster,Predicted Tenure Months to Churn,Tenure Months,Index
Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,107965.0,3374800.0,2,31.258278145695364,0,15,15,1123
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,114595.00000000001,3281200.0000000005,2,28.633011911514465,0,14,15,1124
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25220.0,6992700.0,0,277.2680412371134,2,16,15,1125
Jakarta,High End,Yes,No,No,No,Yes,No,Pulsa,112060.0,7577700.0,2,67.62180974477958,1,17,15,1126
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26000.0,6073600.0,0,233.6,2,8,15,1127
Bandung,High End,No,No,No,No,No,No,Digital Wallet,98800.0,6419400.000000001,0,64.97368421052633,1,6,15,1128
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121354.99999999999,6843200.0,2,56.38993036957687,1,15,15,1129
Jakarta,High End,No,Yes,No,No,No,Yes,Debit,111670.00000000001,4652700.0,2,41.664726426076825,0,20,15,1130
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,103675.0,3656900.0,1,35.27272727272727,0,12,15,1131
Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,116804.99999999999,3468400.0,2,29.693934335002787,0,15,15,1132
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25675.0,3156400.0,0,122.9367088607595,4,12,15,1133
Bandung,Mid End,No,No,No,No,No,No,Pulsa,67015.0,2713100.0,0,40.484966052376336,4,9,15,1134
Jakarta,High End,No,No,No,No,No,No,Debit,89700.0,7372300.0,0,82.18840579710145,1,13,15,1135
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,125320.00000000001,3494400.0,2,27.88381742738589,0,16,16,1136
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,112580.0,3260400.0,1,28.960739030023095,0,11,16,1137
Jakarta,Mid End,No,No,Yes,No,No,Yes,Credit,84760.0,6138600.0,2,72.42331288343559,1,22,16,1138
Jakarta,High End,No,No,No,No,No,No,Debit,93340.0,4325100.0,0,46.33704735376045,4,12,16,1139
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,105300.0,3035500.0,1,28.82716049382716,0,10,16,1140
Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Pulsa,64935.0,6292000.0,3,96.89689689689689,1,19,16,1141
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,124995.00000000001,7686900.000000001,2,61.49765990639626,1,18,16,1142
Jakarta,Mid End,No,Yes,No,No,Yes,No,Digital Wallet,50700.0,7399600.0,2,145.94871794871796,1,13,16,1143
Jakarta,High End,No,Yes,No,No,No,No,Credit,96590.0,2698800.0,1,27.94078061911171,0,17,16,1144
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110435.0,3997500.0,1,36.19776339022955,0,10,16,1145
Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,65195.00000000001,5530200.0,1,84.82552342971086,1,9,16,1146
Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,128375.0,4409600.0,3,34.34936708860759,0,19,16,1147
Jakarta,High End,No,No,No,No,No,Yes,Credit,110955.0,7499700.0,1,67.59226713532513,1,17,16,1148
Jakarta,High End,No,No,Yes,No,No,Yes,Pulsa,114985.00000000001,6741800.0,2,58.63199547767099,1,15,16,1149
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,130000.0,4932200.0,3,37.94,0,27,16,1150
Jakarta,Mid End,No,No,No,Yes,Yes,No,Pulsa,77220.0,7222800.0,2,93.53535353535354,1,12,16,1151
Jakarta,High End,No,No,No,Yes,No,Yes,Credit,115765.0,7738900.000000001,2,66.85008422234701,1,21,16,1152
Jakarta,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,70070.00000000001,6618300.0,2,94.45269016697586,1,12,16,1153
Jakarta,High End,No,Yes,Yes,No,Yes,No,Credit,116285.00000000001,4804800.0,3,41.31917272219116,0,28,16,1154
Jakarta,High End,No,No,No,No,No,No,Debit,96005.0,4193800.0,0,43.68314150304672,4,13,16,1155
Bandung,High End,No,No,No,Yes,Yes,Yes,Pulsa,122785.00000000001,4953000.0,3,40.33880359978824,0,18,16,1156
Bandung,High End,No,Yes,Yes,No,No,Yes,Credit,124280.0,7689500.0,3,61.87238493723849,3,34,16,1157
Bandung,High End,No,No,No,No,No,No,Pulsa,94445.00000000001,3705000.0,0,39.22918100481761,4,7,16,1158
Jakarta,High End,No,Yes,Yes,No,No,Yes,Credit,121160.00000000001,7146100.0,3,58.98068669527896,3,37,16,1159
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25610.0,4469400.000000001,0,174.51776649746196,4,7,16,1160
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110175.0,6676800.0,1,60.60176991150443,1,12,16,1161
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26325.0,5625100.0,0,213.679012345679,2,13,16,1162
Bandung,High End,Yes,No,No,No,Yes,Yes,Pulsa,122525.0,3675100.0,3,29.9946949602122,0,19,16,1163
Bandung,High End,Yes,No,Yes,No,No,No,Debit,110955.0,4171700.0,2,37.59812536613943,0,20,17,1164
Bandung,Mid End,No,No,No,No,No,No,Pulsa,58565.0,4936100.0,0,84.28412874583796,4,4,17,1165
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,130585.00000000001,7160400.000000001,3,54.83325037332006,3,34,17,1166
Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,122720.00000000001,3672500.0,3,29.925847457627114,0,25,17,1167
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,99645.00000000001,4136600.0000000005,1,41.51337247227658,0,8,17,1168
Bandung,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,135460.0,3074500.0,4,22.696737044145873,0,27,17,1169
Bandung,High End,Yes,Yes,Yes,No,No,No,Credit,117260.0,2633800.0,3,22.46119733924612,0,29,17,1170
Jakarta,High End,No,No,No,No,No,No,Debit,91520.00000000001,5809700.0,0,63.480113636363626,1,14,17,1171
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,120315.0,7507500.0,2,62.39870340356564,1,14,17,1172
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111085.00000000001,4771000.0,1,42.94909303686366,0,9,17,1173
Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,114725.00000000001,5253300.0,2,45.79036827195467,0,14,17,1174
Jakarta,High End,No,No,No,No,No,Yes,Debit,105950.0,4475900.000000001,1,42.245398773006144,0,14,17,1175
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Debit,128180.0,6708000.0,4,52.33265720081136,3,33,17,1176
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,105104.99999999999,6726200.0,1,63.99505256648115,1,10,17,1177
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31330.000000000004,6042400.000000001,0,192.86307053941908,2,5,17,1178
Jakarta,Mid End,No,No,No,Yes,No,No,Digital Wallet,66950.0,7356700.0,1,109.88349514563107,1,5,17,1179
Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,115895.00000000001,6606600.0,3,57.00504767246213,3,32,17,1180
Bandung,High End,Yes,No,No,No,Yes,Yes,Pulsa,122005.0,6422000.0,3,52.63718700053276,3,23,17,1181
Jakarta,Mid End,No,No,Yes,No,No,No,Digital Wallet,72605.0,7113600.0,1,97.97672336615936,1,6,17,1182
Bandung,High End,Yes,No,Yes,No,Yes,No,Pulsa,116220.00000000001,3307200.0000000005,3,28.456375838926174,0,21,17,1183
Jakarta,High End,No,No,No,No,No,No,Pulsa,89700.0,4378400.000000001,0,48.81159420289856,4,5,17,1184
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,99385.0,4245800.0,1,42.720732504905165,0,10,17,1185
Jakarta,High End,Yes,No,No,Yes,Yes,No,Pulsa,119405.0,7335900.000000001,3,61.437125748503,3,23,17,1186
Jakarta,High End,No,No,No,No,No,No,Pulsa,91000.0,5707000.0,0,62.714285714285715,1,6,17,1187
Jakarta,Mid End,No,No,No,No,Yes,Yes,Digital Wallet,84110.00000000001,3928600.0,2,46.707882534775884,0,11,17,1188
Bandung,High End,Yes,No,Yes,No,Yes,No,Pulsa,122720.00000000001,5333900.000000001,3,43.46398305084746,0,22,17,1189
Jakarta,High End,No,No,Yes,No,No,Yes,Credit,117910.00000000001,3810300.0,2,32.31532524807056,0,17,18,1190
Jakarta,Mid End,No,No,Yes,No,Yes,No,Pulsa,50765.0,3381300.0,2,66.60691421254802,4,12,18,1191
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,124085.00000000001,4132700.0,2,33.30539549502357,0,14,18,1192
Bandung,Mid End,No,Yes,Yes,No,No,No,Credit,43550.00000000001,7116200.0,2,163.40298507462683,2,25,18,1193
Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,129220.0,3147300.0,3,24.356136820925553,0,22,18,1194
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26195.0,6410300.0,0,244.71464019851118,2,14,18,1195
Bandung,High End,No,No,No,Yes,Yes,Yes,Debit,129805.0,3988400.0,3,30.72608913370055,0,26,18,1196
Bandung,Mid End,No,No,Yes,No,No,Yes,Pulsa,74685.0,3885700.0000000005,2,52.02785030461271,0,11,18,1197
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,104845.00000000001,4924400.000000001,1,46.968381897086175,0,10,18,1198
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110760.0,4323800.0,1,39.03755868544601,0,10,18,1199
Bandung,High End,No,No,No,Yes,No,Yes,Pulsa,117130.0,5538000.0,2,47.28079911209767,1,15,18,1200
Bandung,High End,No,No,No,No,No,Yes,Pulsa,102115.0,4577300.0,1,44.824952259707196,0,7,18,1201
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123110.00000000001,2867800.0,2,23.294614572333682,0,15,18,1202
Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,62855.00000000001,2817100.0,3,44.81902792140641,0,19,18,1203
Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,45500.0,3443700.0000000005,1,75.6857142857143,4,6,18,1204
Bandung,High End,No,No,Yes,No,Yes,Yes,Digital Wallet,123695.00000000001,6035900.000000001,3,48.79663688912244,3,17,18,1205
Jakarta,High End,No,Yes,No,Yes,No,No,Pulsa,111085.00000000001,6688500.0,2,60.21064950263311,1,19,18,1206
Jakarta,High End,No,Yes,No,No,Yes,No,Credit,117000.0,3520400.0,2,30.08888888888889,0,24,18,1207
Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Credit,106600.00000000001,4297800.0,4,40.3170731707317,0,28,18,1208
Jakarta,Mid End,No,No,Yes,No,No,No,Digital Wallet,64414.99999999999,3659500.0,1,56.81130171543896,4,5,18,1209
Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,64220.0,5236400.000000001,1,81.53846153846155,4,9,18,1210
Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,124865.0,7255300.0,3,58.10515356585112,3,23,18,1211
Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,114854.99999999999,7445100.0,2,64.82173174872666,1,15,18,1212
Jakarta,High End,No,No,No,Yes,Yes,Yes,Debit,129675.00000000001,7614100.0,3,58.71679197994987,3,32,18,1213
Jakarta,Mid End,No,No,No,No,Yes,Yes,Credit,58305.00000000001,6736600.0,2,115.5406911928651,1,21,19,1214
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,134290.0,3053700.0000000005,4,22.73959341723137,0,28,19,1215
Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,101725.00000000001,4765800.0,2,46.84984025559105,0,18,19,1216
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,124670.00000000001,3706300.0,3,29.728884254431698,0,23,19,1217
Jakarta,High End,No,No,No,No,No,Yes,Debit,111800.0,6314100.0,1,56.47674418604651,1,20,19,1218
Bandung,High End,Yes,No,No,No,No,No,Pulsa,95160.00000000001,6133400.000000001,1,64.4535519125683,1,14,19,1219
Jakarta,High End,Yes,No,No,No,Yes,No,Pulsa,117780.0,3084900.0,2,26.192052980132452,0,17,19,1220
Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Debit,130000.0,3390400.0,4,26.08,0,30,19,1221
Bandung,High End,Yes,Yes,No,No,No,Yes,Pulsa,123695.00000000001,7579000.0,3,61.27167630057803,3,31,19,1222
Jakarta,High End,No,No,Yes,No,No,Yes,Digital Wallet,116545.00000000001,3959800.0,2,33.976575571667595,0,11,19,1223
Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,129935.0,4771000.0,3,36.7183591795898,0,26,19,1224
Jakarta,Mid End,No,No,Yes,Yes,No,No,Credit,71500.0,5900700.0,2,82.52727272727273,1,20,19,1225
Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,138579.99999999997,4893200.0,5,35.30956848030019,3,36,19,1226
Bandung,High End,No,Yes,No,No,No,No,Credit,96005.0,2926300.0,1,30.480704129993228,0,17,19,1227
Bandung,High End,No,No,No,Yes,Yes,Yes,Pulsa,131235.0,5293600.0,3,40.33680039623576,0,27,19,1228
Bandung,Mid End,No,No,Yes,No,Yes,No,Pulsa,51545.0,3812900.0,2,73.97225725094577,4,11,19,1229
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,108745.0,4455100.0,1,40.968320382546324,0,8,19,1230
Bandung,High End,No,No,Yes,No,No,No,Pulsa,103804.99999999999,4829500.0,1,46.52473387601754,0,8,19,1231
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,114660.00000000001,7387900.000000001,2,64.43310657596372,1,20,19,1232
Bandung,High End,No,No,No,No,No,No,Pulsa,91585.00000000001,6204900.000000001,0,67.75017743080198,1,8,20,1233
Bandung,High End,No,No,No,No,No,No,Credit,92690.0,4789200.0,0,51.669004207573636,4,11,20,1234
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,128115.00000000001,7077200.0,3,55.24099441907661,3,25,20,1235
Jakarta,High End,No,No,No,No,No,Yes,Credit,111540.0,4336800.0,1,38.88111888111888,0,14,20,1236
Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,115310.0,5349500.0,2,46.392333709131904,0,13,20,1237
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,117260.0,2675400.0,2,22.815964523281597,0,16,20,1238
Jakarta,Mid End,No,No,No,No,No,Yes,Digital Wallet,80080.0,5025800.0,1,62.75974025974026,1,7,20,1239
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,31785.0,4287400.000000001,0,134.88752556237222,4,4,20,1240
Bandung,High End,No,No,No,No,Yes,No,Pulsa,110825.0,3138200.0000000005,1,28.316715542521997,0,12,20,1241
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,95745.0,7603700.0,1,79.41615750169721,1,13,20,1242
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25220.0,4920500.0,0,195.10309278350516,4,10,20,1243
Jakarta,High End,Yes,No,No,No,No,No,Pulsa,102895.00000000001,6496100.0,1,63.13329121920403,1,15,20,1244
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122915.0,7285200.0,2,59.2702273929138,1,16,20,1245
Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,118040.0,3005600.0,2,25.462555066079297,0,15,20,1246
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,137605.0,5489900.000000001,4,39.89607935758149,3,47,20,1247
Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,122330.0,3465800.0,3,28.331562167906483,0,23,20,1248
Bandung,High End,Yes,No,No,No,No,No,Pulsa,107120.0,7434700.0,1,69.40533980582525,1,18,20,1249
Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,115700.0,5972200.0,2,51.61797752808989,1,12,20,1250
Bandung,High End,No,No,No,No,No,No,Pulsa,89830.0,5008900.000000001,0,55.75976845151955,4,5,21,1251
Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Digital Wallet,100750.0,6958900.000000001,4,69.07096774193549,3,26,21,1252
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,107054.99999999999,3772600.0,1,35.23982999392836,0,12,21,1253
Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,125840.0,5612100.0,3,44.59710743801653,3,30,21,1254
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,135720.0,7241000.0,4,53.35249042145594,3,44,21,1255
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122525.0,6264700.0,2,51.12997347480106,1,16,21,1256
Jakarta,High End,No,Yes,No,No,No,No,Debit,96265.0,7319000.0,1,76.02970965563809,1,19,21,1257
Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Pulsa,72735.0,7190300.0,4,98.85612153708668,3,33,21,1258
Jakarta,Mid End,No,No,Yes,No,Yes,No,Debit,78065.0,6130800.0,2,78.5345545378851,1,19,21,1259
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,126554.99999999999,5617300.0,2,44.386235233692865,1,22,21,1260
Jakarta,Mid End,Yes,No,No,No,Yes,No,Pulsa,54470.0,6211400.000000001,2,114.03341288782818,1,14,21,1261
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,135070.00000000003,4899700.0,4,36.27526467757458,0,27,21,1262
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135720.0,4934800.0,4,36.36015325670498,3,34,21,1263
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,133640.00000000003,4059900.0,5,30.379377431906608,0,34,21,1264
Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144560.0,5359900.000000001,5,37.07733812949641,3,49,21,1265
Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,137930.0,4659200.0,4,33.779453345900095,0,31,21,1266
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,112450.0,2646800.0,1,23.53757225433526,0,10,21,1267
Jakarta,Mid End,No,Yes,Yes,No,No,Yes,Debit,56875.0,4028700.0000000005,3,70.83428571428573,0,29,22,1268
Bandung,Mid End,Yes,No,No,No,No,No,Pulsa,70785.00000000001,3178500.0,1,44.903581267217625,4,12,22,1269
Jakarta,High End,No,No,No,No,No,No,Debit,96720.00000000001,3129100.0,0,32.3521505376344,4,15,22,1270
Bandung,High End,Yes,No,No,No,Yes,Yes,Debit,131755.0,6102200.0,3,46.31475086334485,3,31,22,1271
Jakarta,Mid End,Yes,No,No,No,No,Yes,Digital Wallet,52065.0,2679300.0,2,51.46067415730337,4,13,22,1272
Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,116220.00000000001,7069400.000000001,3,60.82774049217002,3,30,22,1273
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116025.0,4109300.0,2,35.417366946778714,0,13,22,1274
Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,108290.0,4945200.0,2,45.66626650660264,0,14,22,1275
Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,130975.0,5397600.0,3,41.21091811414392,0,26,22,1276
Bandung,Mid End,Yes,Yes,Yes,No,No,No,Digital Wallet,79495.0,6013800.0,3,75.65004088307441,1,20,22,1277
Jakarta,High End,No,Yes,No,No,No,Yes,Digital Wallet,109590.0,6906900.000000001,2,63.02491103202848,1,17,22,1278
Jakarta,Mid End,Yes,No,No,Yes,No,No,Pulsa,70460.00000000001,6632600.0,2,94.13284132841326,1,16,22,1279
Jakarta,Mid End,Yes,No,No,No,No,No,Credit,63440.0,2951000.0,1,46.51639344262295,4,16,22,1280
Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,76700.0,2853500.0,2,37.20338983050848,0,18,22,1281
Jakarta,High End,No,No,No,No,Yes,Yes,Credit,123045.00000000001,4764500.0,2,38.7216059165346,0,20,22,1282
Jakarta,Mid End,No,Yes,No,Yes,No,No,Pulsa,71695.00000000001,6649500.0,2,92.74705349048048,1,17,22,1283
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110630.0,6822400.000000001,1,61.66862514688602,1,13,22,1284
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,125710.00000000001,5795400.000000001,2,46.10134436401241,1,22,22,1285
Jakarta,Mid End,Yes,No,Yes,Yes,Yes,No,Debit,87750.0,4391400.000000001,4,50.04444444444446,0,28,22,1286
Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Pulsa,102960.00000000001,4433000.0,4,43.05555555555555,0,22,22,1287
Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,123110.00000000001,7299500.0,3,59.29250263991552,3,28,22,1288
Jakarta,High End,No,No,No,No,No,No,Pulsa,90025.0,2806700.0000000005,0,31.176895306859212,4,8,22,1289
Bandung,Mid End,No,Yes,No,No,Yes,Yes,Debit,90350.00000000001,7698600.0,3,85.20863309352517,1,29,22,1290
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,103155.0,6133400.000000001,1,59.45809703843731,1,13,22,1291
Jakarta,High End,No,No,No,Yes,Yes,No,Debit,117650.0,6518200.0,2,55.40331491712707,1,22,22,1292
Jakarta,High End,No,No,No,Yes,Yes,No,Pulsa,117000.0,6160700.0,2,52.65555555555556,1,15,22,1293
Jakarta,Mid End,No,Yes,No,Yes,No,No,Credit,71695.00000000001,7625800.0,2,106.36446056210333,1,19,22,1294
Bandung,High End,No,Yes,No,No,Yes,Yes,Pulsa,123175.0,3562000.0,3,28.91820580474934,0,21,23,1295
Bandung,High End,Yes,No,No,No,Yes,No,Debit,117065.0,6045000.0,2,51.63797890061077,1,23,23,1296
Jakarta,High End,No,No,No,No,No,No,Pulsa,97435.0,7666100.0,0,78.67911941294196,1,8,23,1297
Jakarta,High End,No,No,No,No,No,No,Debit,98280.0,2749500.0,0,27.976190476190474,4,15,23,1298
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,138320.00000000003,7159100.0,4,51.75751879699247,3,45,23,1299
Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Pulsa,129805.0,4452500.0,4,34.301452178267404,0,26,23,1300
Bandung,High End,No,Yes,Yes,Yes,No,No,Pulsa,108940.0,7458100.0,3,68.46062052505967,3,29,23,1301
Bandung,High End,No,No,No,Yes,Yes,No,Pulsa,117780.0,5666700.0,2,48.11258278145695,1,14,23,1302
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Digital Wallet,135265.00000000003,7751900.000000001,4,57.308986064392116,3,26,23,1303
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,105300.0,7411300.0,1,70.38271604938272,1,12,23,1304
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,102895.00000000001,6780800.0,1,65.9001895135818,1,15,23,1305
Jakarta,Mid End,No,No,No,No,No,No,Credit,62855.00000000001,5954000.0,0,94.72595656670113,2,11,23,1306
Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,129025.0,6939400.000000001,4,53.783375314861466,3,43,23,1307
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,128375.0,5220800.0,3,40.66835443037974,0,24,24,1308
Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,71175.0,7408700.0,1,104.09132420091325,1,12,24,1309
Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,70395.0,6698900.000000001,4,95.16158818097878,3,47,24,1310
Bandung,High End,No,No,No,No,No,No,Pulsa,98929.99999999999,2623400.0,0,26.51773981603154,4,10,24,1311
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135525.0,2735200.0000000005,4,20.18225419664269,0,30,24,1312
Jakarta,Mid End,Yes,No,No,No,No,No,Debit,64414.99999999999,6506500.0,1,101.0090817356206,1,17,24,1313
Bandung,High End,No,Yes,No,No,Yes,Yes,Pulsa,131625.0,5573100.0,3,42.34074074074074,3,34,24,1314
Jakarta,High End,No,No,No,No,No,No,Credit,98020.00000000001,3022500.0,0,30.835543766578244,4,15,24,1315
Bandung,High End,No,No,No,Yes,Yes,Yes,Pulsa,124800.00000000001,3988400.0,3,31.95833333333333,0,19,24,1316
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136045.00000000003,6154200.0,4,45.23650262780696,3,46,24,1317
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,104325.0,5743400.000000001,1,55.052959501557645,1,13,24,1318
Jakarta,High End,No,No,Yes,No,Yes,No,Digital Wallet,116804.99999999999,2665000.0,2,22.815804117974405,0,16,24,1319
Jakarta,High End,No,Yes,No,No,Yes,No,Credit,117715.0,7705100.0,2,65.45554942020983,1,25,24,1320
Bandung,Mid End,Yes,No,No,No,No,No,Debit,72345.0,5363800.0,1,74.14195867026055,1,16,24,1321
Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,129090.0,6254300.0,4,48.44914400805639,3,48,24,1322
Bandung,High End,No,Yes,Yes,No,Yes,Yes,Credit,133835.0,6818500.0,4,50.94706168042739,3,51,24,1323
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117455.0,7209800.0,2,61.38350857775318,1,15,24,1324
Jakarta,Mid End,Yes,No,No,No,No,Yes,Debit,50830.00000000001,5968300.0,2,117.4168797953964,1,23,24,1325
Jakarta,High End,Yes,No,No,No,No,No,Pulsa,102505.0,4002700.0000000005,1,39.048826886493345,0,11,24,1326
Bandung,Mid End,No,No,Yes,No,No,Yes,Credit,52845.0,4995900.000000001,2,94.53874538745389,4,19,24,1327
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121615.0,6418100.0,2,52.77391769107429,1,15,24,1328
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131365.0,6195800.0,3,47.16476991588323,3,28,24,1329
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,121095.00000000001,2875600.0,3,23.746645195920557,0,20,24,1330
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,115635.0,5041400.000000001,2,43.59752670039349,0,18,25,1331
Jakarta,Mid End,No,No,No,No,Yes,No,Debit,44200.0,6531200.0,1,147.76470588235293,2,15,25,1332
Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,136435.0,4734600.0,4,34.70223916150548,0,32,25,1333
